"","X","answer_id","token","lemma","POS","is_will_construction","is_goingTo_construction"
"1871",395459,3108,"will"," will"," MD",1,0
"1872",395465,3108,"will"," will"," MD",1,0
"1873",395473,3108,"will"," will"," MD",1,0
"1874",395822,3110,"will"," will"," MD",1,0
"1875",395961,3110,"will"," will"," MD",1,0
"1876",396009,3110,"will"," will"," MD",1,0
"1877",396087,3110,"will"," will"," MD",1,0
"1878",396293,3111,"wo"," will"," MD",1,0
"1879",396975,3113,"will"," will"," MD",1,0
"1880",397152,3113,"""ll"""," will"," MD",1,0
"1881",397159,3113,"will"," will"," MD",1,0
"1882",397254,3113,"will"," will"," MD",1,0
"1883",397787,3114,"will"," will"," MD",1,0
"1884",398921,3123,"going"," go"," VBG",0,1
"1885",399364,3124,"will"," will"," MD",1,0
"1886",399403,3125,"going"," go"," VBG",0,1
"1887",399499,3127,"going"," go"," VBG",0,1
"1888",399559,3128,"going"," go"," VBG",0,1
"1889",399607,3129,"going"," go"," VBG",0,1
"1890",399689,3131,"going"," go"," VBG",0,1
"1891",399736,3132,"going"," go"," VBG",0,1
"1892",399798,3134,"will"," will"," MD",1,0
"1893",399800,3134,"going"," go"," VBG",0,1
"1894",400012,3135,"will"," will"," MD",1,0
"1895",400102,3136,"going"," go"," VBG",0,1
"1896",400118,3136,"""ll"""," will"," MD",1,0
"1897",400123,3136,"""ll"""," will"," MD",1,0
"1898",400140,3136,"""ll"""," will"," MD",1,0
"1899",400151,3136,"""ll"""," will"," MD",1,0
"1900",400159,3137,"going"," go"," VBG",0,1
"1901",400175,3137,"will"," will"," MD",1,0
"1902",400186,3137,"will"," will"," MD",1,0
"1903",400193,3137,"will"," will"," MD",1,0
"1904",400208,3137,"will"," will"," MD",1,0
"1905",400225,3137,"will"," will"," MD",1,0
"1906",400238,3137,"wo"," will"," MD",1,0
"1907",400248,3137,"will"," will"," MD",1,0
"1908",400264,3138,"going"," go"," VBG",0,1
"1909",400282,3138,"will"," will"," MD",1,0
"1910",400293,3138,"will"," will"," MD",1,0
"1911",400299,3138,"will"," will"," MD",1,0
"1912",400316,3138,"will"," will"," MD",1,0
"1913",400334,3140,"will"," will"," MD",1,0
"1914",400352,3140,"going"," go"," VBG",0,1
"1915",400365,3140,"wo"," will"," MD",1,0
"1916",400377,3140,"will"," will"," MD",1,0
"1917",400398,3140,"will"," will"," MD",1,0
"1918",400414,3141,"going"," go"," VBG",0,1
"1919",400425,3141,"will"," will"," MD",1,0
"1920",400434,3141,"wo"," will"," MD",1,0
"1921",400453,3141,"going"," go"," VBG",0,1
"1922",400482,3141,"will"," will"," MD",1,0
"1923",400488,3142,"going"," go"," VBG",0,1
"1924",400505,3142,"will"," will"," MD",1,0
"1925",400516,3142,"will"," will"," MD",1,0
"1926",400523,3142,"will"," will"," MD",1,0
"1927",400538,3142,"going"," go"," VBG",0,1
"1928",400548,3142,"will"," will"," MD",1,0
"1929",400559,3143,"going"," go"," VBG",0,1
"1930",400577,3143,"will"," will"," MD",1,0
"1931",400582,3143,"""ll"""," will"," MD",1,0
"1932",400595,3143,"going"," go"," VBG",0,1
"1933",400613,3143,"will"," will"," MD",1,0
"1934",400619,3143,"""ll"""," will"," MD",1,0
"1935",401039,3171,"going"," go"," VBG",0,1
"1936",401103,3174,"will"," will"," MD",1,0
"1937",401137,3175,"will"," will"," MD",1,0
"1938",401160,3176,"will"," will"," MD",1,0
"1939",401190,3177,"will"," will"," MD",1,0
"1940",401206,3178,"will"," will"," MD",1,0
"1941",401225,3179,"will"," will"," MD",1,0
"1942",401308,3183,"will"," will"," MD",1,0
"1943",401387,3184,"""ll"""," will"," MD",1,0
"1944",401424,3184,"will"," will"," MD",1,0
"1945",401438,3185,"will"," will"," MD",1,0
"1946",401472,3186,"will"," will"," MD",1,0
"1947",401495,3187,"will"," will"," MD",1,0
"1948",401525,3188,"will"," will"," MD",1,0
"1949",401541,3189,"will"," will"," MD",1,0
"1950",401560,3190,"will"," will"," MD",1,0
"1951",401643,3194,"will"," will"," MD",1,0
"1952",401649,3195,"going"," go"," VBG",0,1
"1953",401671,3195,"will"," will"," MD",1,0
"1954",401683,3195,"will"," will"," MD",1,0
"1955",401691,3195,"will"," will"," MD",1,0
"1956",401702,3195,"will"," will"," MD",1,0
"1957",401711,3195,"will"," will"," MD",1,0
"1958",401734,3196,"will"," will"," MD",1,0
"1959",402046,3196,"will"," will"," MD",1,0
"1960",402160,3196,"going"," go"," VBG",0,1
"1961",402349,3196,"will"," will"," MD",1,0
"1962",402359,3197,"going"," go"," VBG",0,1
"1963",402379,3197,"will"," will"," MD",1,0
"1964",402392,3197,"will"," will"," MD",1,0
"1965",402402,3197,"""ll"""," will"," MD",1,0
"1966",402419,3197,"will"," will"," MD",1,0
"1967",402427,3197,"will"," will"," MD",1,0
"1968",402761,3209,"""ll"""," will"," MD",1,0
"1969",402772,3209,"going"," go"," VBG",0,1
"1970",402788,3209,"will"," will"," MD",1,0
"1971",402801,3209,"""ll"""," will"," MD",1,0
"1972",402810,3209,"will"," will"," MD",1,0
"1973",402822,3209,"""ll"""," will"," MD",1,0
"1974",402830,3209,"going"," go"," VBG",0,1
"1975",402867,3210,"going"," go"," VBG",0,1
"1976",402897,3210,"will"," will"," MD",1,0
"1977",402909,3210,"will"," will"," MD",1,0
"1978",402932,3210,"will"," will"," MD",1,0
"1979",402948,3210,"will"," will"," MD",1,0
"1980",402968,3210,"will"," will"," MD",1,0
"1981",402984,3211,"going"," go"," VBG",0,1
"1982",403002,3211,"will"," will"," MD",1,0
"1983",403010,3211,"going"," go"," VBG",0,1
"1984",403021,3211,"will"," will"," MD",1,0
"1985",403030,3211,"wo"," will"," MD",1,0
"1986",403049,3211,"going"," go"," VBG",0,1
"1987",403078,3211,"will"," will"," MD",1,0
"1988",403084,3212,"going"," go"," VBG",0,1
"1989",403102,3212,"will"," will"," MD",1,0
"1990",403111,3212,"will"," will"," MD",1,0
"1991",403117,3212,"will"," will"," MD",1,0
"1992",403128,3212,"going"," go"," VBG",0,1
"1993",403136,3212,"will"," will"," MD",1,0
"1994",403465,3214,"will"," will"," MD",1,0
"1995",403701,3217,"going"," go"," VBG",0,1
"1996",403721,3217,"will"," will"," MD",1,0
"1997",403727,3217,"will"," will"," MD",1,0
"1998",403745,3217,"will"," will"," MD",1,0
"1999",403758,3217,"going"," go"," VBG",0,1
"2000",403765,3217,"will"," will"," MD",1,0
"2001",404429,3231,"will"," will"," MD",1,0
"2002",404989,3232,"will"," will"," MD",1,0
"2003",405371,3240,"going"," go"," VBG",0,1
"2004",405657,3251,"will"," will"," MD",1,0
"2005",405675,3252,"will"," will"," MD",1,0
"2006",405909,3256,"will"," will"," MD",1,0
"2007",405940,3257,"will"," will"," MD",1,0
"2008",405977,3258,"will"," will"," MD",1,0
"2009",406123,3263,"will"," will"," MD",1,0
"2010",406161,3264,"will"," will"," MD",1,0
"2011",406178,3264,"will"," will"," MD",1,0
"2012",406237,3266,"will"," will"," MD",1,0
"2013",406268,3267,"will"," will"," MD",1,0
"2014",406305,3268,"will"," will"," MD",1,0
"2015",406451,3273,"will"," will"," MD",1,0
"2016",406489,3274,"will"," will"," MD",1,0
"2017",406506,3274,"will"," will"," MD",1,0
"2018",407100,3288,"will"," will"," MD",1,0
"2019",407123,3288,"will"," will"," MD",1,0
"2020",407162,3288,"will"," will"," MD",1,0
"2021",407222,3288,"will"," will"," MD",1,0
"2022",408520,3347,"""ll"""," will"," MD",1,0
"2023",408617,3347,"""ll"""," will"," MD",1,0
"2024",408690,3348,"will"," will"," MD",1,0
"2025",408772,3348,"will"," will"," MD",1,0
"2026",408795,3348,"will"," will"," MD",1,0
"2027",409198,3350,"will"," will"," MD",1,0
"2028",409235,3350,"will"," will"," MD",1,0
"2029",409302,3350,"will"," will"," MD",1,0
"2030",409510,3351,"will"," will"," MD",1,0
"2031",409673,3352,"will"," will"," MD",1,0
"2032",409748,3353,"going"," go"," VBG",0,1
"2033",409806,3353,"going"," go"," VBG",0,1
"2034",409899,3353,"going"," go"," VBG",0,1
"2035",409964,3353,"going"," go"," VBG",0,1
"2036",410613,3386,"will"," will"," MD",1,0
"2037",410665,3387,"going"," go"," VBG",0,1
"2038",410693,3387,"will"," will"," MD",1,0
"2039",410750,3387,"will"," will"," MD",1,0
"2040",410853,3387,"will"," will"," MD",1,0
"2041",410968,3392,"will"," will"," MD",1,0
"2042",410969,3392,"going"," go"," VBG",0,1
"2043",411194,3392,"will"," will"," MD",1,0
"2044",411266,3393,"going"," go"," VBG",0,1
"2045",411896,3395,"will"," will"," MD",1,0
"2046",411933,3396,"will"," will"," MD",1,0
"2047",411971,3396,"going"," go"," VBG",0,1
"2048",412010,3396,"going"," go"," VBG",0,1
"2049",412032,3397,"will"," will"," MD",1,0
"2050",412720,3401,"will"," will"," MD",1,0
"2051",413094,3403,"will"," will"," MD",1,0
"2052",413122,3404,"will"," will"," MD",1,0
"2053",413396,3405,"will"," will"," MD",1,0
"2054",413582,3405,"""ll"""," will"," MD",1,0
"2055",413589,3405,"will"," will"," MD",1,0
"2056",413684,3405,"will"," will"," MD",1,0
"2057",413767,3406,"will"," will"," MD",1,0
"2058",413851,3406,"will"," will"," MD",1,0
"2059",413860,3406,"will"," will"," MD",1,0
"2060",414243,3407,"will"," will"," MD",1,0
"2061",414546,3407,"will"," will"," MD",1,0
"2062",414926,3409,"will"," will"," MD",1,0
"2063",415789,3417,"wo"," will"," MD",1,0
"2064",416210,3418,"will"," will"," MD",1,0
"2065",416225,3418,"will"," will"," MD",1,0
"2066",416234,3418,"""ll"""," will"," MD",1,0
"2067",416244,3418,"""ll"""," will"," MD",1,0
"2068",416365,3419,"will"," will"," MD",1,0
"2069",416388,3420,"going"," go"," VBG",0,1
"2070",416521,3420,"""ll"""," will"," MD",1,0
"2071",416606,3420,"will"," will"," MD",1,0
"2072",416837,3421,"going"," go"," VBG",0,1
"2073",417271,3424,"will"," will"," MD",1,0
"2074",417526,3424,"will"," will"," MD",1,0
"2075",417586,3424,"will"," will"," MD",1,0
"2076",417667,3424,"will"," will"," MD",1,0
"2077",417845,3426,"will"," will"," MD",1,0
"2078",419039,3430,"will"," will"," MD",1,0
"2079",419067,3430,"will"," will"," MD",1,0
"2080",419174,3430,"""ll"""," will"," MD",1,0
"2081",419210,3430,"""ll"""," will"," MD",1,0
"2082",419257,3430,"will"," will"," MD",1,0
"2083",419279,3430,"will"," will"," MD",1,0
"2084",419285,3430,"""ll"""," will"," MD",1,0
"2085",419302,3430,"will"," will"," MD",1,0
"2086",419327,3430,"will"," will"," MD",1,0
"2087",419339,3430,"will"," will"," MD",1,0
"2088",419688,3432,"will"," will"," MD",1,0
"2089",419767,3433,"going"," go"," VBG",0,1
"2090",419820,3433,"will"," will"," MD",1,0
"2091",419890,3433,"going"," go"," VBG",0,1
"2092",420963,3438,"will"," will"," MD",1,0
"2093",421239,3441,"will"," will"," MD",1,0
"2094",421346,3441,"will"," will"," MD",1,0
"2095",422177,3446,"will"," will"," MD",1,0
"2096",422188,3446,"will"," will"," MD",1,0
"2097",422220,3446,"will"," will"," MD",1,0
"2098",422240,3446,"will"," will"," MD",1,0
"2099",422370,3447,"will"," will"," MD",1,0
"2100",422381,3447,"will"," will"," MD",1,0
"2101",422417,3447,"will"," will"," MD",1,0
"2102",422427,3447,"will"," will"," MD",1,0
"2103",422447,3447,"will"," will"," MD",1,0
"2104",423147,3449,"will"," will"," MD",1,0
"2105",423736,3452,"will"," will"," MD",1,0
"2106",423797,3452,"going"," go"," VBG",0,1
"2107",423819,3452,"will"," will"," MD",1,0
"2108",423824,3452,"will"," will"," MD",1,0
"2109",423851,3452,"will"," will"," MD",1,0
"2110",424309,3457,"wo"," will"," MD",1,0
"2111",424567,3460,"wo"," will"," MD",1,0
"2112",424715,3462,"will"," will"," MD",1,0
"2113",424779,3465,"will"," will"," MD",1,0
"2114",425545,3487,"going"," go"," VBG",0,1
"2115",425836,3499,"will"," will"," MD",1,0
"2116",425927,3503,"""ll"""," will"," MD",1,0
"2117",427618,3538,"will"," will"," MD",1,0
"2118",427858,3539,"will"," will"," MD",1,0
"2119",428381,3540,"will"," will"," MD",1,0
"2120",428963,3540,"will"," will"," MD",1,0
"2121",429697,3546,"will"," will"," MD",1,0
"2122",429951,3554,"will"," will"," MD",1,0
"2123",430153,3557,"will"," will"," MD",1,0
"2124",430177,3559,"will"," will"," MD",1,0
"2125",430232,3561,"""ll"""," will"," MD",1,0
"2126",431154,3574,"will"," will"," MD",1,0
"2127",431159,3574,"will"," will"," MD",1,0
"2128",431500,3577,"will"," will"," MD",1,0
"2129",432027,3582,"""ll"""," will"," MD",1,0
"2130",432416,3592,"will"," will"," MD",1,0
"2131",432638,3597,"will"," will"," MD",1,0
"2132",432860,3602,"will"," will"," MD",1,0
"2133",433077,3604,"will"," will"," MD",1,0
"2134",433456,3610,"will"," will"," MD",1,0
"2135",433659,3612,"will"," will"," MD",1,0
"2136",434150,3620,"going"," go"," VBG",0,1
"2137",434371,3621,"will"," will"," MD",1,0
"2138",434416,3621,"will"," will"," MD",1,0
"2139",434483,3621,"will"," will"," MD",1,0
"2140",434588,3622,"will"," will"," MD",1,0
"2141",435288,3634,"will"," will"," MD",1,0
"2142",435356,3635,"going"," go"," VBG",0,1
"2143",436036,3640,"will"," will"," MD",1,0
"2144",436059,3640,"will"," will"," MD",1,0
"2145",436098,3640,"will"," will"," MD",1,0
"2146",436158,3640,"will"," will"," MD",1,0
"2147",436261,3641,"will"," will"," MD",1,0
"2148",436313,3641,"will"," will"," MD",1,0
"2149",436322,3641,"will"," will"," MD",1,0
"2150",436711,3643,"will"," will"," MD",1,0
"2151",436782,3644,"going"," go"," VBG",0,1
"2152",437101,3646,"""ll"""," will"," MD",1,0
"2153",437228,3647,"going"," go"," VBG",0,1
"2154",437345,3648,"will"," will"," MD",1,0
"2155",437717,3650,"""ll"""," will"," MD",1,0
"2156",438236,3653,"""ll"""," will"," MD",1,0
"2157",438706,3655,"will"," will"," MD",1,0
"2158",438738,3655,"will"," will"," MD",1,0
"2159",438745,3655,"will"," will"," MD",1,0
"2160",438762,3655,"will"," will"," MD",1,0
"2161",438913,3655,"will"," will"," MD",1,0
"2162",439022,3655,"will"," will"," MD",1,0
"2163",439040,3655,"will"," will"," MD",1,0
"2164",439806,3660,"will"," will"," MD",1,0
"2165",439898,3660,"will"," will"," MD",1,0
"2166",440104,3662,"will"," will"," MD",1,0
"2167",440190,3662,"""ll"""," will"," MD",1,0
"2168",440924,3667,"will"," will"," MD",1,0
"2169",441666,3671,"""ll"""," will"," MD",1,0
"2170",441900,3672,"will"," will"," MD",1,0
"2171",441913,3672,"will"," will"," MD",1,0
"2172",441924,3672,"will"," will"," MD",1,0
"2173",442128,3673,"will"," will"," MD",1,0
"2174",442252,3674,"will"," will"," MD",1,0
"2175",442271,3674,"will"," will"," MD",1,0
"2176",442342,3674,"will"," will"," MD",1,0
"2177",442355,3674,"will"," will"," MD",1,0
"2178",442401,3674,"will"," will"," MD",1,0
"2179",442410,3674,"will"," will"," MD",1,0
"2180",442451,3674,"will"," will"," MD",1,0
"2181",442465,3674,"will"," will"," MD",1,0
"2182",442472,3674,"will"," will"," MD",1,0
"2183",443538,3677,"going"," go"," VBG",0,1
"2184",443572,3678,"will"," will"," MD",1,0
"2185",443686,3678,"will"," will"," MD",1,0
"2186",443720,3678,"will"," will"," MD",1,0
"2187",443739,3678,"will"," will"," MD",1,0
"2188",443965,3680,"wo"," will"," MD",1,0
"2189",444023,3680,"will"," will"," MD",1,0
"2190",444047,3680,"will"," will"," MD",1,0
"2191",444052,3680,"will"," will"," MD",1,0
"2192",444090,3680,"wo"," will"," MD",1,0
"2193",444260,3681,"will"," will"," MD",1,0
"2194",444275,3681,"will"," will"," MD",1,0
"2195",444490,3681,"will"," will"," MD",1,0
"2196",444549,3681,"wo"," will"," MD",1,0
"2197",444558,3681,"will"," will"," MD",1,0
"2198",444697,3682,"wo"," will"," MD",1,0
"2199",444899,3682,"will"," will"," MD",1,0
"2200",445037,3682,"will"," will"," MD",1,0
"2201",445088,3682,"will"," will"," MD",1,0
"2202",445097,3682,"will"," will"," MD",1,0
"2203",445134,3682,"will"," will"," MD",1,0
"2204",445151,3682,"will"," will"," MD",1,0
"2205",445171,3682,"will"," will"," MD",1,0
"2206",445351,3683,"will"," will"," MD",1,0
"2207",445596,3683,"will"," will"," MD",1,0
"2208",445656,3683,"will"," will"," MD",1,0
"2209",445667,3683,"will"," will"," MD",1,0
"2210",446192,3685,"will"," will"," MD",1,0
"2211",446294,3685,"will"," will"," MD",1,0
"2212",446329,3685,"will"," will"," MD",1,0
"2213",446859,3686,"will"," will"," MD",1,0
"2214",446912,3687,"will"," will"," MD",1,0
"2215",446952,3687,"will"," will"," MD",1,0
"2216",446981,3687,"will"," will"," MD",1,0
"2217",447016,3687,"will"," will"," MD",1,0
"2218",447039,3687,"will"," will"," MD",1,0
"2219",447065,3687,"will"," will"," MD",1,0
"2220",447118,3687,"will"," will"," MD",1,0
"2221",447174,3687,"will"," will"," MD",1,0
"2222",447188,3687,"will"," will"," MD",1,0
"2223",447242,3687,"will"," will"," MD",1,0
"2224",447299,3687,"will"," will"," MD",1,0
"2225",447364,3688,"will"," will"," MD",1,0
"2226",447587,3688,"will"," will"," MD",1,0
"2227",447613,3688,"will"," will"," MD",1,0
"2228",447685,3688,"will"," will"," MD",1,0
"2229",447695,3688,"will"," will"," MD",1,0
"2230",449072,3690,"going"," go"," VBG",0,1
"2231",451190,3698,"will"," will"," MD",1,0
"2232",451313,3698,"will"," will"," MD",1,0
"2233",451757,3698,"will"," will"," MD",1,0
"2234",451829,3699,"will"," will"," MD",1,0
"2235",451918,3699,"will"," will"," MD",1,0
"2236",451927,3699,"will"," will"," MD",1,0
"2237",453046,3703,"going"," go"," VBG",0,1
"2238",453055,3703,"will"," will"," MD",1,0
"2239",453315,3703,"going"," go"," VBG",0,1
"2240",453323,3703,"will"," will"," MD",1,0
"2241",453606,3703,"will"," will"," MD",1,0
"2242",453663,3703,"going"," go"," VBG",0,1
"2243",453679,3703,"going"," go"," VBG",0,1
"2244",453849,3704,"will"," will"," MD",1,0
"2245",454189,3706,"will"," will"," MD",1,0
"2246",454855,3711,"will"," will"," MD",1,0
"2247",454885,3711,"will"," will"," MD",1,0
"2248",454902,3711,"will"," will"," MD",1,0
"2249",455250,3711,"will"," will"," MD",1,0
"2250",455472,3712,"will"," will"," MD",1,0
"2251",455750,3712,"will"," will"," MD",1,0
"2252",456035,3713,"will"," will"," MD",1,0
"2253",456142,3713,"going"," go"," VBG",0,1
"2254",456155,3713,"will"," will"," MD",1,0
"2255",456623,3714,"will"," will"," MD",1,0
"2256",457057,3716,"will"," will"," MD",1,0
"2257",457074,3717,"will"," will"," MD",1,0
"2258",457210,3717,"will"," will"," MD",1,0
"2259",457231,3717,"will"," will"," MD",1,0
"2260",457722,3719,"""ll"""," will"," MD",1,0
"2261",457791,3719,"will"," will"," MD",1,0
"2262",458818,3728,"going"," go"," VBG",0,1
"2263",458858,3728,"will"," will"," MD",1,0
"2264",459791,3731,"will"," will"," MD",1,0
"2265",459819,3731,"will"," will"," MD",1,0
"2266",459954,3731,"will"," will"," MD",1,0
"2267",460050,3731,"will"," will"," MD",1,0
"2268",460302,3731,"will"," will"," MD",1,0
"2269",460312,3731,"will"," will"," MD",1,0
"2270",460329,3731,"will"," will"," MD",1,0
"2271",460411,3732,"will"," will"," MD",1,0
"2272",460428,3732,"will"," will"," MD",1,0
"2273",460462,3732,"will"," will"," MD",1,0
"2274",460521,3732,"will"," will"," MD",1,0
"2275",461205,3737,"going"," go"," VBG",0,1
"2276",461235,3738,"will"," will"," MD",1,0
"2277",461476,3743,"going"," go"," VBG",0,1
"2278",461494,3743,"will"," will"," MD",1,0
"2279",461566,3744,"will"," will"," MD",1,0
"2280",461623,3746,"""ll"""," will"," MD",1,0
"2281",461953,3755,"will"," will"," MD",1,0
"2282",462637,3763,"going"," go"," VBG",0,1
"2283",462876,3764,"will"," will"," MD",1,0
"2284",462969,3767,"""ll"""," will"," MD",1,0
"2285",462977,3767,"""ll"""," will"," MD",1,0
"2286",463341,3769,"will"," will"," MD",1,0
"2287",463369,3769,"will"," will"," MD",1,0
"2288",463437,3770,"going"," go"," VBG",0,1
"2289",463558,3770,"""ll"""," will"," MD",1,0
"2290",463651,3770,"""ll"""," will"," MD",1,0
"2291",463794,3771,"will"," will"," MD",1,0
"2292",463812,3771,"will"," will"," MD",1,0
"2293",463830,3771,"will"," will"," MD",1,0
"2294",463871,3771,"will"," will"," MD",1,0
"2295",464111,3779,"will"," will"," MD",1,0
"2296",464210,3781,"will"," will"," MD",1,0
"2297",464318,3782,"will"," will"," MD",1,0
"2298",464461,3782,"will"," will"," MD",1,0
"2299",464480,3782,"will"," will"," MD",1,0
"2300",464631,3782,"will"," will"," MD",1,0
"2301",464641,3782,"will"," will"," MD",1,0
"2302",464740,3783,"will"," will"," MD",1,0
"2303",464883,3783,"will"," will"," MD",1,0
"2304",464902,3783,"will"," will"," MD",1,0
"2305",465053,3783,"will"," will"," MD",1,0
"2306",465063,3783,"will"," will"," MD",1,0
"2307",465387,3787,"will"," will"," MD",1,0
"2308",465627,3795,"will"," will"," MD",1,0
"2309",465643,3795,"will"," will"," MD",1,0
"2310",465680,3796,"will"," will"," MD",1,0
"2311",465729,3796,"will"," will"," MD",1,0
"2312",465736,3796,"will"," will"," MD",1,0
"2313",465849,3796,"will"," will"," MD",1,0
"2314",465887,3796,"will"," will"," MD",1,0
"2315",465895,3797,"Will"," will"," MD",1,0
"2316",465920,3797,"will"," will"," MD",1,0
"2317",466223,3804,"going"," go"," VBG",0,1
"2318",466234,3804,"will"," will"," MD",1,0
"2319",467859,3816,"will"," will"," MD",1,0
